Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90,Coordinate 91,Coordinate 92,Coordinate 93,Coordinate 94,Coordinate 95,Coordinate 96,Coordinate 97,Coordinate 98,Coordinate 99,Coordinate 100,Coordinate 101,Coordinate 102,Coordinate 103,Coordinate 104,Coordinate 105,Coordinate 106,Coordinate 107,Coordinate 108,Coordinate 109,Coordinate 110,Coordinate 111,Coordinate 112,Coordinate 113,Coordinate 114,Coordinate 115,Coordinate 116,Coordinate 117,Coordinate 118,Coordinate 119,Coordinate 120,Coordinate 121,Coordinate 122,Coordinate 123,Coordinate 124,Coordinate 125,Coordinate 126,Coordinate 127,Coordinate 128,Coordinate 129,Coordinate 130,Coordinate 131,Coordinate 132,Coordinate 133,Coordinate 134,Coordinate 135,Coordinate 136,Coordinate 137,Coordinate 138,Coordinate 139,Coordinate 140,Coordinate 141,Coordinate 142,Coordinate 143,Coordinate 144
82,385,319,386,319,385,318,385,318,385,318,385,319,385,318,385,317,385,317,384,317,383,317,383,317,383,317,382,317,382,317,381,318,381,318,380,318,381,317,380,317,380,317,380,318,379,318,379,318,380,319,379,319,380,319,378,319,378,319,379,320,379,317,379,315,379,315,379,315,380,315,379,314,379,314,379,314,379,314,379,314,380,314,379,313,380,314,380,314,380,314,380,314,380,313,380,313,380,312,380,313,380,314,380,314,380,314,379,313,379,314,379,314,379,314,379,314,379,314,379,314,379,313,378,313,378,314,378,314,377,315,377,316,378,317,378,316,378,317,379,317,378,317,379,317,379,316,379,316,377,317
13,398,319,399,319,398,319,398,318,398,318,398,319,398,318,398,318,398,317,397,318,396,317,396,317,396,317,395,318,396,317,394,318,394,318,393,318,393,317,393,317,393,317,393,318,393,318,392,319,393,319,392,320,393,320,392,320,391,320,392,320,392,317,392,315,392,315,392,315,392,315,392,314,392,314,392,313,391,313,392,314,392,313,392,313,392,313,392,314,393,314,393,314,392,313,393,313,394,312,393,313,393,314,393,314,393,314,392,313,392,314,392,314,392,314,392,314,392,314,392,314,392,313,392,313,391,314,391,314,390,315,390,317,391,317,391,317,392,318,392,318,392,318,392,318,392,317,392,316,391,317
312,410,318,410,318,410,318,410,318,410,318,409,318,410,317,409,317,409,316,409,317,408,316,408,317,408,316,407,317,408,316,406,317,406,317,405,317,405,316,405,316,405,317,405,317,405,317,404,318,405,318,404,319,404,319,404,319,403,319,404,319,404,316,404,314,404,314,403,314,403,314,403,313,404,313,403,313,403,313,403,313,404,313,404,312,404,313,404,313,404,313,404,313,404,312,404,312,406,311,405,312,405,314,405,313,405,313,404,312,404,313,404,313,404,313,404,313,404,313,404,313,404,312,404,312,403,313,403,313,402,314,402,316,403,316,403,316,404,317,404,317,404,317,404,317,405,316,405,315,404,317
311,420,318,420,318,420,317,420,317,420,317,419,317,420,317,419,316,419,316,419,316,418,316,418,316,418,316,417,317,418,316,417,316,416,317,415,317,415,316,415,316,415,316,415,316,415,317,415,317,415,318,414,318,415,318,414,318,413,318,413,319,413,316,414,314,413,314,413,314,413,314,413,313,413,313,413,313,413,313,413,313,414,313,413,313,413,313,413,314,414,314,413,313,414,312,414,312,416,311,415,312,415,313,414,313,415,313,414,312,414,313,414,313,414,313,414,313,414,313,414,313,414,312,414,312,413,312,413,313,412,314,413,315,413,316,414,316,414,316,414,316,415,316,415,316,415,315,415,315,414,316
310,427,318,428,317,428,317,427,317,427,317,427,317,427,317,427,316,427,316,426,316,426,316,426,316,426,316,425,316,426,315,425,316,424,317,423,317,423,316,423,316,423,316,423,316,423,316,423,317,423,317,422,318,423,318,422,318,421,318,421,319,421,316,421,314,421,315,420,314,420,314,420,314,420,314,420,313,420,314,420,314,421,314,420,314,420,314,421,315,421,315,420,314,421,313,421,313,423,312,422,313,422,314,422,313,422,313,422,312,422,313,422,314,422,314,422,313,422,313,422,313,422,312,422,312,421,313,421,313,420,314,421,315,421,315,422,315,422,316,423,316,423,315,423,315,423,315,423,314,422,316
415,434,318,435,318,435,317,434,317,434,317,433,317,434,317,433,316,433,316,433,317,433,316,432,317,432,316,431,317,432,316,431,316,430,317,430,317,430,316,430,316,429,316,430,316,430,317,430,317,430,317,429,318,429,318,429,318,428,318,427,319,427,318,427,316,427,316,426,316,426,316,426,315,427,315,426,315,426,315,426,316,427,316,426,316,426,317,427,317,427,317,426,316,427,315,427,315,429,313,428,314,428,315,428,314,429,314,428,314,428,314,428,315,428,315,428,314,428,314,428,314,429,313,429,313,428,313,428,314,426,314,427,315,428,315,429,315,429,316,430,316,430,315,430,315,430,315,430,315,429,316
308,440,321,441,320,441,320,440,320,440,320,440,319,440,319,440,319,440,319,439,319,439,319,439,319,439,319,437,319,438,318,437,319,436,319,436,319,436,318,436,319,436,318,437,319,436,319,436,320,436,320,436,320,436,320,435,321,434,321,434,323,433,322,434,321,433,321,433,321,432,321,432,320,432,320,432,320,432,320,433,322,433,322,433,322,433,322,433,323,433,322,433,321,433,320,434,320,436,318,435,319,435,319,435,319,435,318,435,318,435,319,435,319,434,319,434,319,434,319,435,318,435,317,435,317,434,317,434,317,433,318,434,318,435,318,435,318,436,318,436,318,437,318,436,318,437,318,437,317,436,319
276,493,171,493,170,493,170,492,170,492,170,492,169,492,170,492,170,491,170,491,170,491,170,491,170,491,170,491,170,489,171,489,171,488,171,489,171,489,171,488,170,488,169,487,170,488,170,489,170,488,170,488,169,488,169,488,170,488,169,488,169,488,169,488,168,487,168,487,168,486,168,487,168,487,168,487,167,487,167,488,167,487,167,488,166,488,167,488,167,487,167,488,166,489,166,489,167,489,166,489,167,489,167,489,166,489,166,489,166,489,166,489,166,488,166,488,166,488,166,488,166,487,166,487,166,488,166,488,166,488,166,488,167,488,166,489,167,489,166,490,167,489,166,489,167,489,167,487,168,487,168
283,485,162,485,161,484,161,484,161,484,161,484,160,484,160,483,160,483,161,483,161,483,161,482,161,482,161,482,161,480,161,481,162,479,161,481,162,480,162,479,161,479,160,479,161,480,161,480,161,480,161,480,160,480,160,480,161,480,160,479,160,480,159,479,159,479,159,478,159,477,159,478,158,478,158,479,158,478,158,479,158,478,158,480,157,479,157,479,157,479,157,480,157,480,157,480,157,480,157,480,157,481,157,480,157,480,157,480,157,480,157,480,157,479,157,479,157,479,157,479,157,478,157,478,157,479,157,479,157,479,157,480,157,480,157,480,157,480,157,481,157,480,157,480,157,480,158,478,158,478,158
282,471,158,471,157,470,157,470,157,470,157,470,156,470,156,470,156,469,156,469,157,469,157,469,157,468,157,468,157,466,157,467,157,466,157,467,158,466,157,465,157,465,156,465,157,466,157,466,157,466,157,466,157,466,157,465,157,466,156,465,156,465,156,464,155,464,155,464,156,463,155,464,155,464,155,464,155,464,154,465,154,464,154,465,153,465,154,465,154,465,154,466,153,466,153,466,153,466,153,466,154,466,154,466,153,466,153,466,153,466,153,466,153,465,153,465,153,465,153,465,153,464,153,464,153,464,153,465,153,465,153,465,154,466,153,466,154,466,153,467,154,466,153,466,154,466,153,465,153,465,154
295,451,159,450,158,450,158,450,158,450,158,450,158,449,158,450,158,448,158,449,158,449,158,449,158,448,158,448,158,447,157,447,157,446,158,446,159,446,158,445,158,445,158,445,158,445,158,445,159,445,158,445,158,445,158,445,158,445,158,445,158,445,157,444,157,444,157,443,157,443,157,444,157,444,157,444,156,443,156,444,156,444,156,445,155,445,155,445,155,444,155,445,155,445,155,445,155,446,155,445,155,446,156,445,155,446,155,445,155,445,155,445,155,445,155,445,155,445,155,445,155,444,155,444,155,444,155,445,155,444,155,445,155,445,155,446,155,446,155,446,155,446,155,446,155,446,154,445,154,444,154
300,498,166,498,165,497,165,497,165,497,165,497,164,497,165,497,165,496,165,496,165,496,166,496,166,495,166,495,166,494,166,494,166,493,166,494,166,493,166,493,166,493,165,492,165,493,165,493,165,493,165,493,165,493,165,493,165,493,164,492,164,493,164,492,163,492,164,492,164,491,163,492,163,492,163,492,163,491,163,492,163,491,163,493,162,492,162,493,162,492,163,493,162,493,162,493,162,494,162,493,162,494,162,493,162,494,162,493,162,494,162,493,162,493,162,493,162,493,162,493,162,492,162,492,162,492,162,493,162,493,162,493,162,493,162,494,162,494,162,494,162,494,162,494,162,494,162,492,163,492,163
293,490,154,490,153,489,153,489,153,489,153,489,152,489,152,489,153,488,153,488,153,488,153,488,153,487,153,487,153,486,153,486,154,485,153,486,154,485,154,484,153,484,153,484,153,485,153,485,153,485,153,485,153,485,153,485,153,485,152,484,153,485,152,484,151,484,152,483,152,482,151,483,151,483,151,484,151,483,151,484,151,483,150,484,150,484,150,484,150,483,150,484,150,485,150,485,150,485,150,485,150,486,150,485,150,485,149,485,149,485,149,485,149,484,149,484,149,484,149,484,149,483,149,483,149,484,149,485,149,484,149,485,150,485,149,485,150,486,150,486,150,486,149,486,150,486,150,484,150,484,150
334,475,148,474,147,474,147,474,147,473,147,474,147,473,147,473,147,472,147,473,147,472,147,472,147,472,147,472,147,470,147,471,147,470,147,471,148,470,148,469,147,469,147,469,147,469,147,469,148,469,147,469,147,469,147,469,147,469,147,469,147,469,146,468,146,468,146,467,146,466,146,468,145,467,145,468,145,467,145,468,145,467,145,469,144,468,144,468,144,468,144,469,144,469,144,469,144,470,144,469,144,470,144,469,144,470,144,469,144,469,143,469,144,469,144,469,144,468,144,469,143,468,144,467,143,468,143,468,144,468,143,469,144,469,144,470,144,470,144,470,144,470,144,470,144,470,143,468,144,468,144
296,453,149,452,148,452,148,452,148,451,148,452,148,451,148,451,148,450,148,451,148,450,148,451,148,450,148,450,148,449,147,449,147,448,148,448,149,447,149,447,148,447,148,446,148,447,148,447,149,447,149,447,148,447,148,447,149,447,148,447,148,447,148,446,148,446,148,445,148,444,148,445,147,445,147,446,147,445,147,446,146,445,146,447,145,446,146,446,146,446,146,447,146,447,145,447,146,447,145,447,146,448,146,447,145,448,145,447,145,447,145,447,145,447,145,447,145,446,145,446,145,445,145,445,145,446,145,446,145,446,145,447,145,447,145,447,145,447,145,448,145,448,145,447,145,448,144,447,144,446,144
336,426,152,425,152,425,152,425,152,424,152,425,151,424,151,424,151,423,151,424,151,423,151,423,151,423,152,423,152,422,151,422,151,420,151,421,152,420,152,420,152,420,152,420,151,420,152,420,152,420,152,420,152,420,152,420,152,420,152,420,152,420,151,419,152,419,151,418,152,417,152,418,151,418,151,419,150,418,150,419,150,419,150,420,149,420,149,420,149,419,149,420,149,420,149,420,149,420,149,420,149,421,150,420,149,421,149,420,149,420,149,420,149,420,149,420,149,419,149,419,149,419,149,418,149,419,149,419,149,419,149,420,149,420,149,420,149,420,149,421,149,420,148,420,148,421,148,419,147,419,148
33,306,201,304,201,304,201,304,201,304,201,304,201,304,201,303,201,303,201,303,201,302,202,303,202,303,202,303,203,305,205,303,205,302,204,301,202,301,201,301,201,301,200,301,200,300,201,299,200,299,199,300,199,300,199,300,199,299,199,299,199,299,200,298,200,298,200,298,199,298,200,298,199,298,199,298,198,298,198,299,198,299,198,299,198,300,198,300,198,299,198,300,198,300,198,299,197,300,197,300,197,300,197,300,197,300,197,299,197,299,197,300,197,299,197,299,197,299,197,299,197,299,197,299,197,299,197,298,197,298,197,299,197,299,197,300,196,299,196,300,196,299,196,299,197,300,200,302,204,300,204
7,310,204,308,204,308,204,308,204,308,204,308,204,308,204,307,204,307,204,307,204,306,205,307,204,306,205,307,206,309,207,308,207,306,206,305,205,305,204,305,203,305,203,305,203,304,204,304,203,303,202,304,202,304,202,304,202,303,202,303,202,303,203,302,203,302,203,302,203,302,203,302,202,302,202,302,202,302,201,303,201,303,201,304,201,304,201,304,201,304,201,304,201,304,201,304,200,304,200,304,201,304,200,304,200,304,200,304,200,304,200,304,200,304,201,304,201,303,200,303,200,303,200,303,200,303,200,303,200,302,200,303,200,303,200,304,199,304,199,304,199,304,199,303,199,304,202,306,205,304,206
163,315,206,313,206,313,206,313,206,313,206,313,206,312,206,312,206,312,206,312,206,311,207,311,206,311,207,312,207,314,209,312,208,311,208,310,207,309,206,309,205,309,205,310,205,309,206,308,205,308,204,308,204,309,204,309,204,308,204,308,204,308,205,307,205,307,205,307,205,307,205,307,204,307,204,307,204,307,204,308,203,308,203,309,203,309,203,309,203,309,203,309,203,309,203,308,203,309,203,309,203,309,202,309,202,309,202,309,202,308,203,309,203,309,203,308,203,308,203,308,203,308,203,308,203,308,203,307,202,307,202,308,202,308,202,308,201,308,201,308,201,308,201,308,201,309,204,311,207,309,207
144,321,208,320,208,320,208,320,208,320,207,320,208,319,207,319,207,319,207,319,208,318,208,318,208,318,208,319,209,321,210,319,209,318,209,317,208,316,207,316,207,316,207,316,207,316,208,315,207,315,206,315,206,316,206,315,206,315,206,315,206,315,207,314,207,314,207,314,207,314,207,314,206,314,206,314,206,314,206,315,205,315,205,316,205,316,205,316,205,316,205,316,205,316,204,315,204,316,205,316,205,316,204,316,204,316,204,316,204,316,204,316,204,316,205,315,205,315,204,315,204,315,204,315,204,315,204,314,204,314,204,315,204,315,204,315,203,315,203,315,203,315,203,315,203,316,206,318,208,316,208
145,332,208,330,209,330,209,330,209,330,208,330,208,330,208,329,208,329,208,329,208,328,209,329,209,328,209,329,210,331,210,329,209,328,210,327,209,327,208,327,208,326,208,327,208,326,209,326,207,325,207,326,207,326,207,326,207,325,207,325,207,325,208,324,208,324,208,324,207,324,208,324,207,324,207,325,207,325,206,325,206,325,206,326,206,326,206,326,206,326,206,326,205,327,205,326,205,326,205,326,205,327,205,327,205,326,205,326,205,326,205,326,205,326,205,326,205,326,205,325,205,325,205,325,205,325,205,325,205,324,205,325,205,325,205,326,204,326,204,326,204,326,204,325,204,326,207,328,208,326,208
153,341,207,340,208,340,208,340,207,340,207,340,207,340,207,339,207,339,207,339,207,338,208,339,208,338,208,339,209,340,209,339,208,338,208,337,208,337,207,336,207,336,207,336,207,336,207,336,206,336,206,336,206,336,206,336,206,335,206,335,206,335,207,334,207,334,207,334,206,334,206,334,206,334,206,335,205,335,205,335,205,335,205,336,204,336,205,336,205,336,205,336,204,337,204,336,204,336,204,336,204,337,204,337,204,336,203,336,204,336,204,336,204,336,204,336,204,336,204,335,204,335,204,335,204,335,204,335,204,335,204,335,204,335,204,336,203,336,203,336,203,336,203,335,203,336,206,337,207,336,207
154,351,205,350,205,350,205,349,205,349,205,350,205,349,205,349,205,348,205,348,205,348,205,348,205,348,205,348,206,349,206,347,205,346,206,346,206,346,205,346,204,346,204,346,204,345,205,345,204,345,204,345,204,345,204,345,203,345,204,345,204,344,204,344,204,344,204,344,204,344,204,344,204,344,204,344,203,344,203,345,202,345,202,345,202,345,202,345,202,345,202,345,202,346,202,345,202,346,202,346,202,346,202,346,201,346,201,345,202,345,202,346,202,345,202,345,202,345,202,345,202,345,202,345,202,344,202,344,201,344,202,345,201,345,201,345,201,345,201,345,201,345,201,345,201,345,203,346,204,344,204
155,357,203,356,204,355,204,355,203,355,203,356,203,355,203,355,203,354,203,354,203,353,204,354,204,353,204,354,205,354,204,353,204,352,204,352,204,352,203,352,203,351,203,352,203,351,203,351,202,351,202,351,202,352,202,351,202,351,202,351,202,351,203,350,203,350,203,350,202,350,202,350,202,350,202,350,201,350,201,351,201,351,200,351,200,351,200,351,201,351,201,352,200,352,200,351,200,352,200,352,200,352,200,352,200,352,200,351,200,351,200,352,200,351,200,351,200,351,200,351,200,351,200,351,200,350,200,350,200,350,200,351,200,351,200,351,200,351,200,352,199,351,199,351,199,351,201,351,202,350,203
133,360,202,359,202,359,202,359,202,358,202,359,202,358,202,358,202,357,201,357,202,357,202,357,202,357,202,357,203,357,203,355,202,355,203,355,202,355,202,355,201,355,201,355,201,354,202,354,201,354,201,354,200,355,201,354,200,354,200,354,201,354,201,353,201,353,201,353,201,353,201,353,200,353,200,353,200,353,200,354,199,354,199,354,199,354,199,354,199,354,199,354,199,355,199,354,199,355,199,355,199,355,199,355,198,355,198,354,198,354,199,355,199,354,199,354,199,354,199,354,199,354,199,354,199,353,199,353,198,353,198,354,198,354,198,354,198,354,198,355,198,354,198,354,198,354,200,354,201,353,201
33,306,201,304,201,304,201,304,201,304,201,304,201,304,201,303,201,303,201,303,201,302,202,303,202,302,202,303,203,305,205,303,205,302,204,301,202,301,201,301,201,301,201,301,200,300,201,299,200,299,199,300,199,300,199,300,199,299,199,299,199,299,200,298,200,298,200,298,199,298,200,298,199,298,199,298,199,298,198,299,198,299,198,299,198,300,198,300,198,299,198,300,198,300,198,299,197,300,197,300,197,300,197,300,197,300,197,299,197,299,197,300,197,300,197,299,197,299,197,299,197,299,197,299,197,299,197,298,197,298,197,299,197,299,197,300,196,299,196,300,196,299,196,299,196,300,200,302,204,300,204
246,309,200,307,200,307,200,307,200,307,200,307,199,307,199,306,199,306,199,307,200,305,201,306,200,305,201,307,202,309,205,307,204,306,203,304,201,304,200,304,199,304,199,304,199,303,199,302,198,302,197,303,197,303,197,303,197,302,197,302,197,302,198,301,197,301,197,301,197,301,197,301,197,301,197,301,196,301,196,302,196,302,196,302,196,303,196,303,196,302,196,303,196,303,195,302,195,303,195,303,195,303,195,303,195,303,194,302,195,302,195,303,195,303,195,302,195,302,195,302,195,302,195,302,195,302,195,301,195,301,195,302,195,302,195,303,194,302,194,303,194,302,194,302,195,304,198,305,203,303,203
161,313,198,311,198,311,198,311,198,311,198,311,197,311,198,310,197,310,197,311,198,309,199,310,198,310,199,311,200,313,204,311,204,310,202,308,200,308,198,308,197,308,197,308,197,307,197,306,196,306,195,306,195,307,195,307,194,306,194,306,194,305,195,305,195,305,195,305,195,305,195,305,195,305,194,305,194,305,194,306,194,306,194,306,194,307,194,307,194,306,194,307,193,307,193,306,193,307,193,307,193,307,193,307,192,306,192,306,192,306,193,306,193,306,193,306,193,306,193,306,193,306,193,306,193,306,193,305,193,305,193,306,193,306,192,306,192,306,192,306,192,306,192,306,192,308,197,310,202,308,202
160,320,195,318,195,318,196,318,195,318,195,318,195,317,195,317,195,317,195,317,196,316,197,317,196,317,197,317,198,320,202,318,202,316,200,315,198,314,195,314,194,314,194,314,194,313,194,313,193,313,192,313,192,313,192,313,192,312,191,312,191,312,192,311,192,311,192,311,191,311,192,311,191,311,191,311,191,312,191,312,190,312,191,313,191,313,191,313,191,313,191,313,190,314,190,313,190,313,190,313,190,314,189,313,189,313,189,313,189,313,190,313,190,313,190,313,190,312,189,312,190,312,190,312,189,312,190,312,190,312,190,312,190,312,189,313,189,313,189,313,189,313,189,312,189,314,195,316,201,315,201
159,330,194,328,194,328,194,328,194,328,194,328,193,327,194,327,193,327,193,327,194,326,195,327,195,326,195,327,196,329,201,327,201,326,199,325,196,324,194,324,193,324,193,324,192,323,193,323,191,323,190,323,190,323,190,323,190,323,189,323,189,322,190,321,189,321,190,321,189,321,190,322,189,322,189,322,189,322,189,323,188,323,189,323,189,323,189,323,189,323,189,324,188,324,188,323,188,323,188,323,187,324,187,324,187,323,187,323,187,323,187,323,188,323,188,323,188,323,187,323,188,323,188,323,187,322,188,322,188,322,188,323,188,323,188,323,187,323,187,323,187,323,187,323,188,324,193,326,200,324,200
158,340,194,338,194,338,194,338,194,338,194,338,193,337,194,337,194,337,193,337,194,336,195,336,195,336,195,337,197,338,200,336,201,335,199,335,196,334,194,334,193,334,193,334,193,334,193,333,192,333,191,333,191,334,191,333,190,333,190,333,190,333,191,332,190,332,190,332,190,332,190,332,190,332,190,332,189,332,189,333,189,333,189,333,189,334,189,334,189,333,189,334,189,334,189,333,188,334,188,334,188,334,188,334,188,334,187,333,188,333,188,333,188,333,188,333,188,333,188,333,188,333,188,333,188,333,188,332,188,332,188,333,188,333,188,333,188,333,188,334,187,333,188,333,188,334,193,335,199,333,199
157,350,196,348,196,348,196,348,196,348,196,348,195,348,195,347,195,347,195,347,196,346,197,347,196,346,197,347,198,348,200,346,200,345,199,345,197,345,196,344,195,344,195,344,195,344,195,344,194,344,193,344,193,344,193,344,193,343,193,343,193,343,193,342,193,342,193,342,193,342,193,342,193,342,193,342,192,342,192,343,192,343,192,344,192,344,192,344,192,344,192,344,191,344,191,344,191,344,191,344,191,345,191,344,191,344,190,344,191,344,191,344,191,344,191,344,191,343,191,343,191,343,191,343,191,343,191,343,191,343,191,343,191,343,191,344,190,344,190,344,190,344,190,343,191,344,195,344,199,343,199
173,357,199,356,200,355,199,355,199,355,199,355,199,355,199,355,199,354,199,354,199,353,200,354,200,353,200,354,201,354,202,353,201,352,201,352,200,352,199,352,198,351,198,352,198,351,199,351,198,351,198,351,197,351,197,351,197,351,197,351,197,350,198,350,198,350,198,349,198,349,198,350,197,350,197,350,197,350,196,351,196,350,196,351,196,351,196,351,196,351,196,351,196,352,196,351,196,352,196,351,195,352,195,352,195,352,195,351,195,351,195,351,196,351,196,351,196,351,196,351,195,351,196,350,196,350,195,350,195,350,195,351,195,351,195,351,195,351,195,351,195,351,195,351,195,351,198,351,200,350,200
133,360,202,359,202,359,202,359,202,358,202,359,202,358,201,358,202,357,201,357,202,357,202,357,202,357,202,357,203,357,203,355,202,355,203,355,202,355,202,355,201,355,201,355,201,354,202,354,201,354,201,354,201,355,201,354,200,354,200,354,201,354,201,353,201,353,201,353,201,353,201,353,200,353,200,353,200,353,200,354,199,354,199,354,199,354,199,354,199,354,199,354,199,355,199,354,199,355,199,355,199,355,199,355,198,355,198,354,198,354,199,355,199,354,199,354,199,354,199,354,199,354,199,354,199,353,199,353,198,353,198,354,198,354,198,355,198,354,198,355,198,354,198,354,198,354,200,354,201,353,201
